timestep,ds_p_MW_0,ds_p_MW_1,ds_p_MW_2,lec1_p_MW_0,lec1_pmax_MW_0,lec_inv_1_pmax_MW_0,lec2_p_MW_0,lec2_pmax_MW_0,lec_inv_2_pmax_MW_0
0,0.37723735149017185,0.36606204759817973,0.3188056874248051,0.07243751277889106,0.0,0.0,0.0648136276191225,0.0,0.0
1,0.3140386863891944,0.3610599765852853,0.3415867410936961,0.05082782096678607,0.0,0.0,0.06174724921917115,0.0,0.0
2,0.35259414769708824,0.35523045176786683,0.31595869649123154,0.06331512840516652,0.0,0.0,0.06673683372391541,0.0,0.0
3,0.3250524386517424,0.32302266739569263,0.2908021387664507,0.06911380519304003,0.0,0.0,0.05070067692713843,0.0,0.0
4,0.336868711144194,0.30052419520147367,0.33191468305525906,0.06212361534866684,0.0,0.0,0.06848103341634729,0.0,0.0
5,0.3742645591759079,0.3295950364977221,0.30947666838511145,0.06832287557169485,0.0,0.0,0.0789550815525635,0.0,0.0
6,0.3353687583876244,0.34859223488981855,0.3743525538334089,0.06138646759298308,0.0,0.0,0.0660407580162505,0.0,0.0
7,0.3747434650580841,0.3546080332594984,0.3559376886513565,0.06544189551032642,0.0,0.0,0.069643480859052,0.0,0.0
8,0.3781009625986412,0.36563489048523123,0.3467026999507057,0.06250220904500686,0.0,0.0,0.06955207881956262,0.0,0.0
9,0.30831399957829064,0.3097625204323786,0.26641163722196987,0.050096101643342335,0.0,0.0,0.058108601179773595,0.0,0.0
10,0.3181976690537569,0.28824744662938045,0.28120155227056076,0.062393897143403834,0.0,0.0,0.0544425367745458,0.0,0.0
11,0.3624103600831137,0.27593359661464933,0.2503024354905768,0.0631272537022972,0.0,0.0,0.07412379542774601,0.0,0.0
12,0.29824783947778005,0.3296313922188413,0.3516108292821535,0.06291291669933678,0.0,0.0,0.06692037228342998,0.0,0.0
13,0.31367782524282173,0.37706453718318045,0.24034936748179647,0.06258984056525035,0.0,0.0,0.06361444091986652,0.0,0.0
14,0.3487939181353117,0.33777742626762103,0.3152579300538693,0.07841003993857232,0.0,0.0,0.062184663769374655,0.0,0.0
15,0.3066782719613893,0.3050793804743649,0.4,0.06715528612472561,0.0,0.0,0.06616026687697048,0.0,0.0
16,0.36053743488205825,0.3588371559841843,0.2957713430333927,0.058949708158826095,0.0,0.0,0.06585028895386451,0.0,0.0
17,0.33804012833731295,0.35108312316623635,0.3109320309566163,0.06017029550029955,0.03189653899346685,0.03189653899346685,0.0670137190642492,0.03189653899346685,0.03189653899346685
18,0.26818296893342175,0.34611772886901027,0.35116883732438553,0.06283650818256091,0.03369159280952209,0.03369159280952209,0.06562109987879368,0.03369159280952209,0.03369159280952209
19,0.3633585921738981,0.35046822534257416,0.3449297202330963,0.07131216724372497,0.043575880003163765,0.043575880003163765,0.05919362278247864,0.043575880003163765,0.043575880003163765
20,0.3113679221336954,0.2923077571666911,0.3265627242722749,0.06838589799424404,0.05259407955904803,0.05259407955904803,0.06997260183337045,0.05259407955904803,0.05259407955904803
