timestep,ds_p_MW_0,ds_p_MW_1,ds_p_MW_2,lec1_p_MW_0,lec1_pmax_MW_0,lec_inv_1_pmax_MW_0,lec2_p_MW_0,lec2_pmax_MW_0,lec_inv_2_pmax_MW_0
0,0.2858450427261391,0.3552663436656864,0.3702244942668821,0.059802491110855546,0.0,0.0,0.055533529207223827,0.0,0.0
1,0.2689762088142122,0.30233534551902763,0.31550025105763313,0.06704293714181134,0.0,0.0,0.07452905289533045,0.0,0.0
2,0.3272092544296774,0.30111784914237516,0.3379142796876146,0.06684155378818782,0.0,0.0,0.05402755665051534,0.0,0.0
3,0.32442235957501153,0.31003222175835765,0.2898661653596333,0.07274409012547468,0.0,0.0,0.06653976741506033,0.0,0.0
4,0.3266565630323015,0.3053526473252215,0.28208585140809295,0.07324288133287075,0.0,0.0,0.07411203116099384,0.0,0.0
5,0.2783564955096591,0.3104247628927908,0.3016767731232397,0.06937077753544203,0.0,0.0,0.06380301180984269,0.0,0.0
6,0.29722792637416384,0.3614788506977975,0.3718704570751006,0.0664152782232292,0.0,0.0,0.05134309048098969,0.0,0.0
7,0.30462735952268777,0.33989130013853647,0.3473454135552363,0.062161053395671774,0.0,0.0,0.061638024267393954,0.0,0.0
8,0.3634827772392294,0.33320446168764917,0.30397484861249313,0.06393670368263327,0.0,0.0,0.06096416472185367,0.0,0.0
9,0.2943163899000814,0.2987997942744975,0.3234567751190492,0.06154263976742159,0.0,0.0,0.06372062399915197,0.0,0.0
10,0.3475417460593344,0.3339939006345594,0.39308703025690017,0.07146797561472332,0.0,0.0,0.0635648358946407,0.0,0.0
11,0.36649335102242514,0.33218062088753736,0.3116618448086338,0.06489833964679763,0.0,0.0,0.05949898618747196,0.0,0.0
12,0.34669630113285566,0.31270786639530246,0.3323573045878692,0.07242356349002316,0.0,0.0,0.06066969806438214,0.0,0.0
13,0.3055382254986619,0.3313276676626969,0.324729376221126,0.06607076302408321,0.0,0.0,0.05888808991701614,0.0,0.0
14,0.38805968477288855,0.33646265476187676,0.3195368261830932,0.05969410655402721,0.0,0.0,0.061560198140070556,0.0,0.0
15,0.33220035053162567,0.3045210689126592,0.3517084265545619,0.06065794116700494,0.0,0.0,0.06977752101288104,0.0,0.0
16,0.33097734789970445,0.3472395364813201,0.31304849774605326,0.06639742453057888,0.0,0.0,0.062201855597764207,0.0,0.0
