timestep,ds_p_MW_0,ds_p_MW_1,ds_p_MW_2,lec1_p_MW_0,lec1_pmax_MW_0,lec_inv_1_pmax_MW_0,lec2_p_MW_0,lec2_pmax_MW_0,lec_inv_2_pmax_MW_0
0,0.33611487828462894,0.2524910135056932,0.350401749344213,0.05384590734429529,0.0,0.0,0.05689668777610915,0.0,0.0
1,0.3249575849093475,0.32847181299388595,0.30477011225869344,0.0663252175478913,0.0,0.0,0.06978164562611974,0.0,0.0
2,0.3477988350346705,0.27030129454178264,0.3239863607039448,0.05358354120863429,0.0,0.0,0.057191818312997,0.0,0.0
3,0.3513683085746723,0.27488254958617464,0.3149425025990804,0.06250485436875777,0.0,0.0,0.06037864255373834,0.0,0.0
4,0.3171268746072833,0.38558462538521227,0.3807674454410295,0.05794661467423743,0.0,0.0,0.06526178342537557,0.0,0.0
5,0.3335800447697019,0.37248837565910464,0.3505320617321278,0.07008143608367848,0.0,0.0,0.05760669669530606,0.0,0.0
6,0.3197174161951391,0.30773901591290814,0.34067248636165565,0.06248138637495868,0.0,0.0,0.07607109981893283,0.0,0.0
7,0.3289647818114765,0.3078750814872921,0.3486705974745943,0.07105039442290824,0.0,0.0,0.06205870298611252,0.0,0.0
8,0.31014321355251995,0.2846503508167405,0.3587018448581545,0.06481526325602367,0.0,0.0,0.05780522681192474,0.0,0.0
9,0.3319192888401046,0.2594371710619728,0.2918278599500663,0.0660167381484744,0.0,0.0,0.06130082323705611,0.0,0.0
10,0.29051394643061856,0.33019748249714276,0.34867879038128585,0.05826251163962813,0.0,0.0,0.06432804148523023,0.0,0.0
11,0.34711292805107674,0.3109055662967588,0.32355255635494296,0.07339098648218144,0.0,0.0,0.06375509937545248,0.0,0.0
12,0.2805525609228864,0.33561753263335387,0.31025918781496387,0.06252618268550147,0.0,0.0,0.06018571028221813,0.0,0.0
13,0.3777403693257491,0.3273613500587645,0.3872427595106532,0.06363873454151772,0.0,0.0,0.06882540496490765,0.0,0.0
14,0.2865727091824345,0.34403124000043844,0.36203097361399195,0.06343188175128826,0.0,0.0,0.06169357348891727,0.0,0.0
15,0.37999564761681603,0.3127386829351694,0.3412609009278884,0.06520544267164058,0.0,0.0,0.0676405657178533,0.0,0.0
16,0.33084070936584653,0.3474665789112383,0.2928722520270243,0.06398075597478438,0.0,0.0,0.06675676464542886,0.0,0.0
17,0.3168039455424383,0.3428241522020329,0.3970617031312,0.0710157087918105,0.03180972605036808,0.03180972605036808,0.07268188919122223,0.03180972605036808,0.03180972605036808
18,0.3558245590051039,0.3060193572099974,0.37501217714609586,0.0724051391501558,0.03360586273168086,0.03360586273168086,0.07031652661773855,0.03360586273168086,0.03360586273168086
19,0.37080892087045186,0.2771756444716021,0.3624090982820256,0.06191258083427182,0.04347246650333563,0.04347246650333563,0.061738108032881434,0.04347246650333563,0.04347246650333563
20,0.3750580996490318,0.4,0.33290094250311997,0.06720475415227872,0.052477973316023815,0.052477973316023815,0.06542079279583302,0.052477973316023815,0.052477973316023815
21,0.39322240019125265,0.3797751793546096,0.3795048964403506,0.0690099728331363,0.03886592249947424,0.03886592249947424,0.070743319445813,0.03886592249947424,0.03886592249947424
22,0.341549906857546,0.27897092160093795,0.34792666013990436,0.060135753638395135,0.041709922752022136,0.041709922752022136,0.06921612248238697,0.041709922752022136,0.041709922752022136
23,0.32624349550881737,0.31073050807958513,0.28180440893323266,0.06751612406990093,0.05817722008550891,0.05817722008550891,0.06552358249174826,0.05817722008550891,0.05817722008550891
24,0.295909357877524,0.3158915300759287,0.36057615017380584,0.06702529201685288,0.036351883046279496,0.036351883046279496,0.06720832205625908,0.036351883046279496,0.036351883046279496
25,0.28446260687961183,0.33730521289511906,0.2879124121476127,0.059488520205162036,0.07365190345714308,0.07365190345714308,0.06632898947151601,0.07365190345714308,0.07365190345714308
26,0.3365028032247456,0.3293227454669949,0.33306490833824576,0.06704791527180136,0.06561052802145609,0.06561052802145609,0.07510663663462655,0.06561052802145609,0.06561052802145609
27,0.3324931965940347,0.33413897397259784,0.34737943045771785,0.07259024349098488,0.07392025676058078,0.07392025676058078,0.06565758667917503,0.07392025676058078,0.07392025676058078
28,0.3449334636240871,0.3441770965724078,0.2886573906546159,0.060602471134497835,0.06400973804555084,0.06400973804555084,0.07498535194601656,0.06400973804555084,0.06400973804555084
29,0.3836547458675331,0.3518556839758171,0.29674916438988136,0.05975836686432792,0.06991982323574145,0.06991982323574145,0.062043355388849794,0.06991982323574145,0.06991982323574145
30,0.3214768973069241,0.3020699107742107,0.2964266487619979,0.05947312194752523,0.0930533086623584,0.0930533086623584,0.06242907329297907,0.0930533086623584,0.0930533086623584
31,0.2849992476009804,0.29676971546091496,0.3673345941910595,0.07017321507902621,0.09644523621353229,0.09644523621353229,0.07798739669898527,0.09644523621353229,0.09644523621353229
32,0.31028662743510005,0.33702288499938826,0.26975755453950273,0.0573110982614016,0.13808436399070095,0.13808436399070095,0.05921265162287471,0.13808436399070095,0.13808436399070095
33,0.2979290606062967,0.3137950854492364,0.33315286984733494,0.06696390342821155,0.16481339576806028,0.16481339576806028,0.05463879354880022,0.16481339576806028,0.16481339576806028
34,0.31108078016422996,0.3236414505723366,0.30182518665860203,0.06201027439833984,0.1459687961997274,0.1459687961997274,0.06561959684445452,0.1459687961997274,0.1459687961997274
35,0.3618439164313122,0.2793342631269267,0.4,0.06637323365344021,0.14464778618869056,0.14464778618869056,0.06247676735694199,0.14464778618869056,0.14464778618869056
36,0.3577202631263263,0.326062007275493,0.32852709988834095,0.056533348846436154,0.16191986467481875,0.16191986467481875,0.05699443846116583,0.16191986467481875,0.16191986467481875
37,0.29910669663267525,0.27686063405982975,0.35873760359546986,0.07158306821324029,0.1699870948280941,0.1699870948280941,0.07161068528237982,0.1699870948280941,0.1699870948280941
38,0.32556189321800416,0.3033199806914616,0.3437881726953145,0.06347009104212871,0.21071918440291898,0.21071918440291898,0.050974160934579,0.21071918440291898,0.21071918440291898
39,0.3032287370816264,0.3201869585997317,0.25430174710337217,0.0588707023288751,0.2168891606863394,0.2168891606863394,0.06531560407359839,0.2168891606863394,0.2168891606863394
40,0.36478761699150025,0.2860868695406283,0.359481916020244,0.07191473326878879,0.2881089124061598,0.2881089124061598,0.06782522441243145,0.2881089124061598,0.2881089124061598
41,0.3301782548194176,0.37850963851475267,0.31834297981891035,0.0615768059588627,0.30541489068015365,0.30541489068015365,0.06315677550697682,0.30541489068015365,0.30541489068015365
42,0.3402117563487208,0.28844132741675343,0.30797191916919997,0.07236190760177008,0.32018777382264824,0.32018777382264824,0.06780287349871769,0.32018777382264824,0.32018777382264824
