timestep,ds_p_MW_0,ds_p_MW_1,ds_p_MW_2,lec1_p_MW_0,lec1_pmax_MW_0,lec_inv_1_pmax_MW_0,lec2_p_MW_0,lec2_pmax_MW_0,lec_inv_2_pmax_MW_0
0,0.3202702477881245,0.3353350430475943,0.28790245326025826,0.0678945046007386,0.0,0.0,0.05713069899924731,0.0,0.0
1,0.375706707638953,0.3443534048018872,0.2742337092394257,0.07135353929869417,0.0,0.0,0.06722975974604187,0.0,0.0
2,0.3590302083217183,0.32689965672136123,0.289785231241205,0.05851173548382943,0.0,0.0,0.06322117849901968,0.0,0.0
3,0.32453647107301137,0.32541515043572344,0.2917588265756232,0.06428291822235678,0.0,0.0,0.07536511831225745,0.0,0.0
4,0.31704455990503627,0.31008036727641364,0.37536170343062614,0.056954575523948114,0.0,0.0,0.06327758413971045,0.0,0.0
5,0.3457109728677844,0.30558555828910694,0.3412340241599663,0.07297934768453113,0.0,0.0,0.07336418923520441,0.0,0.0
6,0.3837005207693401,0.3705506872407176,0.3415697806847335,0.069825620391901,0.0,0.0,0.0590104118872476,0.0,0.0
7,0.3462999363788195,0.3011963777523969,0.33084858123046085,0.061924213859962454,0.0,0.0,0.0619976056125733,0.0,0.0
8,0.3866027120529436,0.3308233765460511,0.3323286233701194,0.06810872393427887,0.0,0.0,0.06210244896217452,0.0,0.0
9,0.3142119603464257,0.29073478489312093,0.3074968651712301,0.08000000000000002,0.0,0.0,0.07225975251955633,0.0,0.0
10,0.32202140623575753,0.32979057065847367,0.3161692551011392,0.05626405357135379,0.0,0.0,0.0758099281814647,0.0,0.0
11,0.31807242919905726,0.2858890756281508,0.24872540639268267,0.05965647052945964,0.0,0.0,0.07088621980410151,0.0,0.0
12,0.3565341805830427,0.3327008439656935,0.31802431689863275,0.07199889438865993,0.0,0.0,0.06036898806509485,0.0,0.0
13,0.3424776503646181,0.31394537673129874,0.3073022294691514,0.06229433923737932,0.0,0.0,0.04945330675109454,0.0,0.0
14,0.32814422151181105,0.31955590077875945,0.2597754149180356,0.06941250097449161,0.0,0.0,0.07343801465671658,0.0,0.0
15,0.3054780523003413,0.3275733427363325,0.3202114113289403,0.06918594555532492,0.0,0.0,0.07294194720224156,0.0,0.0
16,0.31674177592347036,0.31628794032243857,0.3369368163304334,0.07590560270654868,0.0,0.0,0.06985678175020629,0.0,0.0
17,0.3492224569435666,0.3033799079931243,0.3574023553724276,0.07483038090286184,0.03189653899346685,0.03189653899346685,0.06131286820467647,0.03189653899346685,0.03189653899346685
18,0.31525569198609316,0.27537182459513837,0.302412834400661,0.05930207036713502,0.03369159280952209,0.03369159280952209,0.06360619757111641,0.03369159280952209,0.03369159280952209
19,0.37553338888389487,0.3064670226528641,0.3613090371690437,0.07505529125594641,0.043575880003163765,0.043575880003163765,0.057993280953629635,0.043575880003163765,0.043575880003163765
20,0.30447015478812434,0.32546160127199864,0.2667535638586166,0.07518751381837571,0.05259407955904803,0.05259407955904803,0.07480857493415616,0.05259407955904803,0.05259407955904803
21,0.39324202729083235,0.30730719146454066,0.3537694698981386,0.07312282756883057,0.03894567486871077,0.03894567486871077,0.06585011531031515,0.03894567486871077,0.03894567486871077
22,0.309382659674154,0.3270363062978866,0.3401886159457048,0.06095155897991524,0.04178906143278348,0.04178906143278348,0.06502262682207098,0.04178906143278348,0.04178906143278348
23,0.34092183497794226,0.3222659907376439,0.2825249565766858,0.06819899174325078,0.05827894805867976,0.05827894805867976,0.05901109938083855,0.05827894805867976,0.05827894805867976
24,0.382039107691378,0.28902324005202357,0.2804591984676034,0.07324566588189568,0.03641025224035079,0.03641025224035079,0.059490433711039625,0.03641025224035079,0.03641025224035079
25,0.30604951822335424,0.4,0.2563390728206925,0.053413951816259075,0.07376006925854792,0.07376006925854792,0.06083354133991497,0.07376006925854792,0.07376006925854792
26,0.36971127670455994,0.2951156108545486,0.3049716668028314,0.06933017935548613,0.06569827521189178,0.06569827521189178,0.07071094723884144,0.06569827521189178,0.06569827521189178
27,0.3567648851999584,0.32753613598375797,0.26532391130849015,0.06512020012751497,0.07400985028161865,0.07400985028161865,0.06857938256023328,0.07400985028161865,0.07400985028161865
28,0.3813675706220876,0.3251782450424102,0.32223733415208233,0.056345936053776045,0.06407966928029775,0.06407966928029775,0.06958977234220001,0.06407966928029775,0.06407966928029775
29,0.3074397858257111,0.32177037454665014,0.31375950881824805,0.05555966637401523,0.06998826304880894,0.06998826304880894,0.06678558241112359,0.06998826304880894,0.06998826304880894
30,0.35507830594492146,0.34349565140960314,0.346894069914583,0.06702843244650217,0.09313435787974571,0.09313435787974571,0.07055234887703171,0.09313435787974571,0.09313435787974571
31,0.3319790362556927,0.27935771253064534,0.368631492773534,0.06972006206963087,0.09651940281735409,0.09651940281735409,0.06388572674132639,0.09651940281735409,0.09651940281735409
32,0.33432594161663837,0.35324851819782144,0.30177009219248174,0.07887733444728906,0.13817727331479523,0.13817727331479523,0.06851232144476418,0.13817727331479523,0.13817727331479523
33,0.30841383187792176,0.2940383566904537,0.3385202707440136,0.07198514385041366,0.16490940339102755,0.16490940339102755,0.06347967155693353,0.16490940339102755,0.16490940339102755
34,0.32054790206160405,0.33502825050669255,0.3232132417786726,0.05750897966212135,0.14604149395698435,0.14604149395698435,0.0585242639177562,0.14604149395698435,0.14604149395698435
35,0.3472719693396324,0.29488941212404146,0.29162455407842514,0.0581724857107523,0.14470844893763427,0.14470844893763427,0.07153701610197116,0.14470844893763427,0.14470844893763427
36,0.3364941331485331,0.2838855148224495,0.34725052979034804,0.06407666589648671,0.1619759796905178,0.1619759796905178,0.05331522942007632,0.1619759796905178,0.1619759796905178
37,0.3588593245789413,0.331077494589517,0.3085055129565582,0.06032692295916876,0.17003461791430974,0.17003461791430974,0.057387479295323215,0.17003461791430974,0.17003461791430974
38,0.28945283493077717,0.2516358390709135,0.3409546498288893,0.06582505264267748,0.21076520682949143,0.21076520682949143,0.07096468076527161,0.21076520682949143,0.21076520682949143
39,0.31698889271362196,0.3012205513720343,0.31352756856950464,0.07669773561711475,0.21692452929980993,0.21692452929980993,0.07567596853884667,0.21692452929980993,0.21692452929980993
40,0.32116722945545517,0.2654918170239948,0.3255877996166813,0.06484882029173011,0.2881416316087411,0.2881416316087411,0.06426199318467976,0.2881416316087411,0.2881416316087411
41,0.3555216697230371,0.28661525777007957,0.3443003355207424,0.06269418937082796,0.3054362345603965,0.3054362345603965,0.05842604353422988,0.3054362345603965,0.3054362345603965
42,0.3451578603189701,0.3298008452577067,0.33226929788482307,0.05775052969913679,0.3201980294241269,0.3201980294241269,0.06739719023747774,0.3201980294241269,0.3201980294241269
43,0.3374021594620495,0.3242970262001042,0.29510623802565833,0.06402798556042329,0.23772103344186366,0.23772103344186366,0.06055579132318005,0.23772103344186366,0.23772103344186366
44,0.32504342257851754,0.30221719348264503,0.3209204444234382,0.058555993919978594,0.36330368796219487,0.36330368796219487,0.06493247546586317,0.36330368796219487,0.36330368796219487
45,0.33034943386092064,0.3301202610040105,0.3771806563595881,0.06811987050992056,0.36653131767920577,0.36653131767920577,0.07006308242722026,0.36653131767920577,0.36653131767920577
46,0.33554741712046515,0.31476141039893235,0.34593532646005,0.055340355592605826,0.39092678445540197,0.39092678445540197,0.06002113510809043,0.39092678445540197,0.39092678445540197
47,0.33391149652838314,0.34996321587592444,0.3259991056387402,0.0567184929273978,0.34116371711217625,0.34116371711217625,0.059836258173459375,0.34116371711217625,0.34116371711217625
48,0.32949469929745845,0.29940321297396655,0.3177515606892982,0.0633541606121441,0.4698102926380668,0.4698102926380668,0.08000000000000002,0.4698102926380668,0.4698102926380668
49,0.3406676361920209,0.3415079178160664,0.3029207443341411,0.060798032969901696,0.43294845038872526,0.43294845038872526,0.06580882366304634,0.43294845038872526,0.43294845038872526
50,0.3128486899193683,0.27597747056833183,0.30033934678202234,0.058304558826328325,0.44781075314264684,0.44781075314264684,0.057314426580568026,0.44781075314264684,0.44781075314264684
51,0.33390625313441813,0.3314969533010268,0.31639277710063435,0.06530114743473273,0.41105105549751514,0.41105105549751514,0.057684424391061535,0.41105105549751514,0.41105105549751514
52,0.3058954934745635,0.3582232474289883,0.3136557987216041,0.06183098963334808,0.49224532419351436,0.49224532419351436,0.07139703866132736,0.49224532419351436,0.49224532419351436
53,0.32932824387704834,0.2936016024498462,0.3169630537880181,0.07179656252157371,0.5,0.5,0.057987781643041754,0.5,0.5
54,0.33688911166740754,0.3036539594982373,0.2676074622082885,0.06653791656736947,0.4617079453673073,0.4617079453673073,0.06903779693271865,0.4617079453673073,0.4617079453673073
55,0.2776732219447854,0.331994754059831,0.29547199364884597,0.06321686882721234,0.4394010519409516,0.4394010519409516,0.07738188385882158,0.4394010519409516,0.4394010519409516
56,0.32098834447680735,0.29468338658458304,0.2783534616813466,0.06490298024498989,0.4894844512426123,0.4894844512426123,0.0609076646697783,0.4894844512426123,0.4894844512426123
57,0.34889723363421515,0.30271575636178427,0.29205565425003893,0.06943186548725731,0.46822226355549124,0.46822226355549124,0.06991490615425669,0.46822226355549124,0.46822226355549124
58,0.33565055802374094,0.3045060923855603,0.3345076734854633,0.062101870477104255,0.47083116341952075,0.47083116341952075,0.07888755855373399,0.47083116341952075,0.47083116341952075
59,0.336245218447045,0.2939016209275373,0.34751178044060904,0.06884204388925463,0.44628430891873516,0.44628430891873516,0.06319332190148835,0.44628430891873516,0.44628430891873516
60,0.37804369469298904,0.2970016527296252,0.3318428821818246,0.05408918553679604,0.472650278429603,0.472650278429603,0.05513161496259714,0.472650278429603,0.472650278429603
61,0.36915999285051443,0.28104910550747636,0.28874992406713085,0.05485005919292438,0.444210552825514,0.444210552825514,0.06144813505063211,0.444210552825514,0.444210552825514
62,0.3406961066902597,0.24306142513536044,0.4,0.06790143553298376,0.4291726021488277,0.4291726021488277,0.07708695068892123,0.4291726021488277,0.4291726021488277
63,0.32221609990561073,0.3322963325270805,0.33004271061584617,0.06938652717597801,0.420463397125244,0.420463397125244,0.06752259756599986,0.420463397125244,0.420463397125244
64,0.31346668792971566,0.34924193811700616,0.31072103664245443,0.06728140551489128,0.390714085381586,0.390714085381586,0.05910370837737201,0.390714085381586,0.390714085381586
65,0.31783393419284933,0.326532180506355,0.2660490093289916,0.07096964791526349,0.37460051429931196,0.37460051429931196,0.06759001402276892,0.37460051429931196,0.37460051429931196
66,0.3057139146680812,0.3390646651697845,0.3160854326328587,0.06340491945171792,0.3663842787545474,0.3663842787545474,0.0660306257823854,0.3663842787545474,0.3663842787545474
67,0.3329216697500875,0.34435865173402164,0.3153444981881599,0.052577485428616406,0.31422576128696444,0.31422576128696444,0.06676416850327141,0.31422576128696444,0.31422576128696444
68,0.36213608000787306,0.31458035814583224,0.270975010925038,0.06606095119595845,0.3187605738641604,0.3187605738641604,0.060442219432587936,0.3187605738641604,0.3187605738641604
69,0.26288939901746,0.3188662021530819,0.3334950155641031,0.06413963404454616,0.2837139921362575,0.2837139921362575,0.06370895335722086,0.2837139921362575,0.2837139921362575
70,0.3448911683948019,0.3128100957492894,0.31786080477069767,0.06442689940125275,0.25399353546122805,0.25399353546122805,0.06581053876490305,0.25399353546122805,0.25399353546122805
71,0.3590584861713055,0.3173174288247709,0.28451426058999,0.061369790983563155,0.2379362840177726,0.2379362840177726,0.06408389677128477,0.2379362840177726,0.2379362840177726
72,0.3178096439033271,0.32303491087917435,0.32989441482010057,0.06268654196995828,0.21138794326422716,0.21138794326422716,0.055768749493032045,0.21138794326422716,0.21138794326422716
73,0.3294024387522027,0.3015080262799261,0.24907376184661445,0.06282948202147381,0.20982698561659865,0.20982698561659865,0.0680293556395015,0.20982698561659865,0.20982698561659865
74,0.30910665143805754,0.25985015307650156,0.3500357290564451,0.06077786993249526,0.1786694543566928,0.1786694543566928,0.05773294056197429,0.1786694543566928,0.1786694543566928
75,0.32281180523345254,0.3006251670157198,0.3621502896707775,0.0621059261757744,0.16765139438251198,0.16765139438251198,0.060194189478486315,0.16765139438251198,0.16765139438251198
76,0.3678172946180687,0.315613312116426,0.3190049923605375,0.06456128363769431,0.14961579339033745,0.14961579339033745,0.06448812468090348,0.14961579339033745,0.14961579339033745
77,0.349422846480132,0.3017604499244311,0.3092391017745426,0.062195330317303746,0.13231737734734067,0.13231737734734067,0.05828973560739207,0.13231737734734067,0.13231737734734067
78,0.2790972889539735,0.2853890989983545,0.32436624778966106,0.053975047349761864,0.11665394605436896,0.11665394605436896,0.06521638907991532,0.11665394605436896,0.11665394605436896
79,0.33494635664672373,0.32632755294925453,0.35928765178532546,0.062126215636940034,0.10204069623054852,0.10204069623054852,0.06037693868083913,0.10204069623054852,0.10204069623054852
80,0.4,0.2811193642910633,0.34525996212483606,0.06365347497945939,0.0,0.0,0.0604407366121678,0.0,0.0
81,0.3214205515601179,0.28309696893162245,0.3520883590498113,0.0650019163158032,0.0,0.0,0.06479034684478578,0.0,0.0
82,0.2993539263537492,0.32411471301168693,0.2918909922654972,0.0690950307751516,0.0,0.0,0.06473766303978781,0.0,0.0
83,0.3758285129551071,0.32758769041073715,0.2909624029192141,0.060368746453678394,0.0,0.0,0.06443239894710986,0.0,0.0
84,0.3947947747449013,0.2727594582582492,0.3094466114634056,0.059701842787890924,0.0,0.0,0.059319180155945894,0.0,0.0
85,0.33039226966353324,0.2979591868957396,0.29533781420596017,0.05719413548427104,0.0,0.0,0.06361127591144759,0.0,0.0
86,0.3061555709382908,0.30510935665103667,0.34065889194916504,0.059067339588885624,0.0,0.0,0.058213961731327216,0.0,0.0
87,0.352441133716123,0.33058028362448244,0.3338968231505112,0.04695581458788859,0.0,0.0,0.06532529010512271,0.0,0.0
88,0.35348300220668244,0.32993411519120747,0.3424101856395112,0.07545898941118175,0.0,0.0,0.05799570745531421,0.0,0.0
89,0.31500711472425036,0.33444497394034645,0.34159089734749737,0.07261438483465932,0.0,0.0,0.06322595501282904,0.0,0.0
90,0.30821866486743116,0.28600404414575403,0.3459488047603456,0.06554234668713427,0.0,0.0,0.05854867704817584,0.0,0.0
91,0.3587543723047856,0.36006611446161046,0.3145068991910009,0.07219022115520676,0.0,0.0,0.07019791493123503,0.0,0.0
92,0.33851068911725635,0.2737742162257453,0.3307251326832741,0.06001582556249977,0.0,0.0,0.07024014476104666,0.0,0.0
93,0.3524562075443096,0.27647315699216934,0.29481925698224326,0.06323290728817309,0.0,0.0,0.06194470863006582,0.0,0.0
94,0.331657266602405,0.338380096101375,0.3467066990490664,0.06698537314618232,0.0,0.0,0.05668290164689363,0.0,0.0
95,0.2856181016395298,0.2904572141838916,0.32981911039114586,0.07867096250725669,0.0,0.0,0.06063414991251876,0.0,0.0
