timestep,ds_p_MW_0,ds_p_MW_1,ds_p_MW_2,lec1_p_MW_0,lec1_pmax_MW_0,lec_inv_1_pmax_MW_0,lec2_p_MW_0,lec2_pmax_MW_0,lec_inv_2_pmax_MW_0
0,0.31384850725796803,0.33351823199596775,0.2906397358200447,0.06816925356710962,0.0,0.0,0.06162357733315698,0.0,0.0
1,0.2977195577506104,0.3644618629184957,0.3064739008134308,0.06729843664088085,0.0,0.0,0.07558180811306148,0.0,0.0
2,0.30002175499151773,0.3608541390616515,0.3101065945219401,0.05116510612625686,0.0,0.0,0.06271389177799666,0.0,0.0
3,0.29309373766695884,0.3798318361222604,0.35418529485812933,0.061248401468880186,0.0,0.0,0.0615482970765659,0.0,0.0
4,0.2926037575193444,0.30972973348951793,0.3046578937106099,0.06637519672381473,0.0,0.0,0.060294278520406294,0.0,0.0
5,0.35058299791891706,0.3135706445734272,0.3756737656392527,0.06793318688217857,0.0,0.0,0.06766944386456057,0.0,0.0
6,0.3218666138468671,0.3128360276473001,0.3568689849122104,0.062412727076080164,0.0,0.0,0.0664983159573159,0.0,0.0
7,0.3258026996502937,0.278861223095824,0.2990319045352576,0.06752285795518824,0.0,0.0,0.07748375018352495,0.0,0.0
8,0.33506116737206854,0.33052192961415816,0.3542256784964564,0.05841393298576243,0.0,0.0,0.06976120549276671,0.0,0.0
9,0.34913090765131516,0.31861393409674127,0.3266491782872351,0.07069508122799133,0.0,0.0,0.05574150507128255,0.0,0.0
10,0.3515702602168325,0.278537706773652,0.3134899887913626,0.07459028916757872,0.0,0.0,0.06052632565711402,0.0,0.0
11,0.3217329339830902,0.30399857150352855,0.3439119110959758,0.0674855210179352,0.0,0.0,0.06924899003773703,0.0,0.0
12,0.3448564923075581,0.3340900857135523,0.3295037536465535,0.07026858357293524,0.0,0.0,0.06477020080775833,0.0,0.0
13,0.3034544136944137,0.3733683439902443,0.37790192512874404,0.06813193109039767,0.0,0.0,0.0651792938935285,0.0,0.0
14,0.32834833981689027,0.33455500861654036,0.2952380689245243,0.06361196758224778,0.0,0.0,0.06485364821062378,0.0,0.0
15,0.33169206833218,0.3275869751789527,0.38483212220087887,0.07247955887264187,0.0,0.0,0.06692224594987375,0.0,0.0
16,0.3581985293987661,0.35520239594691083,0.2912002359800932,0.07537858064492013,0.0,0.0,0.07315952617988848,0.0,0.0
17,0.3214582926413257,0.3916802708066402,0.3774539988787467,0.07347641918845653,0.031714381868982386,0.031714381868982386,0.07788217815415482,0.031714381868982386,0.031714381868982386
18,0.3104606215300539,0.357418772567606,0.3504050733161447,0.06996681393152779,0.033511690257839614,0.033511690257839614,0.06344387755655896,0.033511690257839614,0.033511690257839614
19,0.3434984413443451,0.30531207276081396,0.3076711508723795,0.06527859094784362,0.043358848700417084,0.043358848700417084,0.07064161045249201,0.043358848700417084,0.043358848700417084
20,0.3511207022260501,0.35187491750124317,0.32565506326462945,0.07505852815907589,0.05235038806998541,0.05235038806998541,0.0754329896003516,0.05235038806998541,0.05235038806998541
21,0.31669054552332526,0.33653734649887457,0.2926991446633422,0.07144134029861227,0.038778270555554384,0.038778270555554384,0.07526761581058153,0.038778270555554384,0.038778270555554384
22,0.3166626682473553,0.3741258777904904,0.2784932675812765,0.06688919371271397,0.04162293117918116,0.04162293117918116,0.07896450543616722,0.04162293117918116,0.04162293117918116
23,0.3408907232898577,0.3652793493182378,0.3649945345806115,0.07134965971085801,0.05806538024741817,0.05806538024741817,0.07290288410935057,0.05806538024741817,0.05806538024741817
24,0.2997647655735478,0.31097450179154884,0.3382227701819094,0.06678769682211465,0.03628770227395958,0.03628770227395958,0.0593491279999845,0.03628770227395958,0.03628770227395958
25,0.28546638877967084,0.34832312129857823,0.32122968712350014,0.07145866369519895,0.07353295093323703,0.07353295093323703,0.0620022897620536,0.07353295093323703,0.07353295093323703
26,0.30902337332763613,0.3348198915518302,0.2604627682359765,0.06107365170628873,0.06551401704751275,0.06551401704751275,0.05809920452263704,0.06551401704751275,0.06551401704751275
27,0.33865536153965486,0.3392353685346232,0.3444789847358529,0.07232500597479775,0.07382170208881969,0.07382170208881969,0.06063776276556173,0.07382170208881969,0.07382170208881969
28,0.3104797973503276,0.32541901833281384,0.3191392605215151,0.05899978937349306,0.0639328026337266,0.0639328026337266,0.05546153660265042,0.0639328026337266,0.0639328026337266
