timestep,ds_p_MW_0,ds_p_MW_1,ds_p_MW_2,lec1_p_MW_0,lec1_pmax_MW_0,lec_inv_1_pmax_MW_0,lec2_p_MW_0,lec2_pmax_MW_0,lec_inv_2_pmax_MW_0
0,0.34527486236904714,0.3200955465693939,0.2797237800846943,0.054284525871916366,0.0,0.0,0.06522250832252077,0.0,0.0
1,0.2821797239497966,0.3497076146498624,0.282557110580768,0.05270929465225253,0.0,0.0,0.07220805337046181,0.0,0.0
2,0.31621088748036574,0.34536771290170204,0.3385156451052198,0.06537199992795976,0.0,0.0,0.06148217329039483,0.0,0.0
3,0.293073498621602,0.3462097940533348,0.3077216910572437,0.054431461946204546,0.0,0.0,0.07556189544494527,0.0,0.0
4,0.32764442449713277,0.32436983972734557,0.3568175251773349,0.0715689150979703,0.0,0.0,0.0602521219470809,0.0,0.0
5,0.30099839737311407,0.3176027388340536,0.33607983206704806,0.06628188053609523,0.0,0.0,0.055710319650244075,0.0,0.0
6,0.346543205341191,0.33258275412935445,0.28173363092590664,0.057911891952995335,0.0,0.0,0.07457399953208096,0.0,0.0
7,0.2718644316793248,0.3525583795915236,0.39304744992739893,0.05147452083023908,0.0,0.0,0.06987533767851892,0.0,0.0
8,0.30379984746685085,0.30495657172748564,0.3393946149573277,0.06988441969524606,0.0,0.0,0.0688262469907856,0.0,0.0
9,0.36574214983433706,0.3142478480650275,0.3283983077564766,0.06759217212745632,0.0,0.0,0.0626585460356272,0.0,0.0
10,0.3359133417144234,0.31750279296010875,0.3375154395193099,0.06241758538266323,0.0,0.0,0.05065677033092178,0.0,0.0
11,0.3259225876566547,0.3197750332466193,0.25977572003099153,0.0699040266019867,0.0,0.0,0.06050783008998122,0.0,0.0
12,0.3139076800423935,0.31621640822226205,0.2973282420906577,0.06848014271769508,0.0,0.0,0.0556381557794549,0.0,0.0
13,0.3617152428770762,0.34609261653539436,0.3123097558948949,0.06415719641163097,0.0,0.0,0.06468454039730982,0.0,0.0
14,0.3293632040119988,0.2720157995847781,0.33692868262017767,0.062351615509198946,0.0,0.0,0.06360780314681455,0.0,0.0
15,0.33509345825389986,0.3248774350607636,0.375164612209617,0.06839438035485149,0.0,0.0,0.06906401742712559,0.0,0.0
16,0.35453171715830945,0.3260443477892736,0.34002255726439334,0.08000000000000002,0.0,0.0,0.07238186838403927,0.0,0.0
17,0.34658394909723983,0.29689046876954756,0.3816791385553842,0.05895109133495318,0.031714381868982386,0.031714381868982386,0.07309628219587547,0.031714381868982386,0.031714381868982386
18,0.34254888253947474,0.3885112656325336,0.31676325501903047,0.06305130068964038,0.033511690257839614,0.033511690257839614,0.07809787433586439,0.033511690257839614,0.033511690257839614
19,0.37148034443917494,0.3503137085457062,0.35727358051491465,0.060945037445193015,0.043358848700417084,0.043358848700417084,0.06237010612022661,0.043358848700417084,0.043358848700417084
20,0.3408807631002122,0.3192891436260887,0.3651624931578594,0.059234226013898654,0.05235038806998541,0.05235038806998541,0.06375687726813142,0.05235038806998541,0.05235038806998541
21,0.36506185806082564,0.33447803326014386,0.3162111521458187,0.07487642720940577,0.038778270555554384,0.038778270555554384,0.06640047844428662,0.038778270555554384,0.038778270555554384
22,0.3201661110928995,0.3323333082124135,0.3207691021973325,0.06411397312069658,0.04162293117918116,0.04162293117918116,0.06501371761660607,0.04162293117918116,0.04162293117918116
23,0.28535666984661917,0.3141244183897869,0.4,0.06933052923973883,0.05806538024741817,0.05806538024741817,0.06087457064071273,0.05806538024741817,0.05806538024741817
24,0.30779940423211316,0.3855655994240863,0.28189192259484863,0.06235000673913341,0.03628770227395958,0.03628770227395958,0.06910957226261383,0.03628770227395958,0.03628770227395958
25,0.34858694961481324,0.30954966006608514,0.30258586340428417,0.053489193218276325,0.07353295093323703,0.07353295093323703,0.057058712474465575,0.07353295093323703,0.07353295093323703
26,0.3140312844476566,0.34174428491248987,0.32460134767786586,0.06945350266846392,0.06551401704751275,0.06551401704751275,0.06307268575020783,0.06551401704751275,0.06551401704751275
27,0.391902565402666,0.2963911114467323,0.3070210706370572,0.07409134469092257,0.07382170208881969,0.07382170208881969,0.07982873994699406,0.07382170208881969,0.07382170208881969
28,0.356911993470999,0.33916008350765375,0.3521208948145742,0.0502090092547614,0.0639328026337266,0.0639328026337266,0.0660803539569294,0.0639328026337266,0.0639328026337266
29,0.30890137656157796,0.3640464474907289,0.30819144696630185,0.05191663205721311,0.06984451963915499,0.06984451963915499,0.06860206503050835,0.06984451963915499,0.06984451963915499
30,0.3165594345772165,0.33565163234053247,0.3622818226916449,0.05940292633529585,0.09296412097744201,0.09296412097744201,0.062150643738494736,0.09296412097744201,0.09296412097744201
31,0.3230584783573951,0.3697446299541481,0.3164987845800671,0.05273522689177677,0.0963636135126512,0.0963636135126512,0.06481391543823031,0.0963636135126512,0.0963636135126512
32,0.3012987059383868,0.3052947266230177,0.26155338069690365,0.05580192591627233,0.13798210400781008,0.13798210400781008,0.06167957744829007,0.13798210400781008,0.13798210400781008
33,0.3466847915198243,0.3081492558168854,0.34899566067806687,0.05696186551146952,0.16470771564232853,0.16470771564232853,0.061221453534741115,0.16470771564232853,0.16470771564232853
34,0.3290906498912065,0.3892404068607809,0.34278160500886956,0.061548644371928536,0.14588876724422054,0.14588876724422054,0.06873725861010266,0.14588876724422054,0.14588876724422054
35,0.31809630942640504,0.2624841213330284,0.250117145959585,0.06399933760729658,0.1445810003942031,0.1445810003942031,0.06575246618266549,0.1445810003942031,0.1445810003942031
36,0.2901328635699251,0.29329840770861004,0.26473996462205046,0.07187187440051984,0.1618580809174948,0.1618580809174948,0.07098001471334817,0.1618580809174948,0.1618580809174948
37,0.4,0.30031907845614575,0.31216023347304916,0.0699430548214198,0.16993476727541723,0.16993476727541723,0.07982007753426677,0.16993476727541723,0.16993476727541723
38,0.3619848407178701,0.2897360870868595,0.3173009669996316,0.05892541348731624,0.21066850596699702,0.21066850596699702,0.060759169494409446,0.21066850596699702,0.21066850596699702
39,0.37445039082628834,0.29365083521933805,0.36219150304703374,0.06695239800745914,0.21685021162737664,0.21685021162737664,0.06779395733061808,0.21685021162737664,0.21685021162737664
40,0.2786813852193292,0.3307713503309071,0.353832412010868,0.06898717089612762,0.2880728790899517,0.2880728790899517,0.056657715794549666,0.2880728790899517,0.2880728790899517
41,0.3672863079256703,0.3249212964758088,0.34225897720238857,0.05381030575241283,0.30539138380894026,0.30539138380894026,0.06589832636076691,0.30539138380894026,0.30539138380894026
42,0.33545273894194433,0.3088330073506125,0.3129434381059303,0.06775792628099439,0.3201764784682487,0.3201764784682487,0.06578425328842344,0.3201764784682487,0.3201764784682487
43,0.29205018699165947,0.3426893420779137,0.32666848432414536,0.05988150518168916,0.23772103344186363,0.23772103344186363,0.06476786680031799,0.23772103344186363,0.23772103344186363
44,0.29035733157620874,0.3803015999871587,0.3065375416132815,0.05349526570192904,0.3633236955203309,0.3633236955203309,0.057480430012469684,0.3633236955203309,0.3633236955203309
45,0.3246174764628251,0.30633629288604025,0.34343409114279755,0.06594030838218799,0.3665672034387966,0.3665672034387966,0.06822696416950697,0.3665672034387966,0.3665672034387966
46,0.3312880288354956,0.2929319594271734,0.3422661789682515,0.05904634069770102,0.39097702015307323,0.39097702015307323,0.06767235615055031,0.39097702015307323,0.39097702015307323
47,0.3537536537302943,0.349326556877363,0.3035741403703546,0.05692469700835334,0.34121382150245483,0.34121382150245483,0.06322320533427497,0.34121382150245483,0.34121382150245483
