timestep,ds_p_MW_0,ds_p_MW_1,ds_p_MW_2,lec1_p_MW_0,lec1_pmax_MW_0,lec_inv_1_pmax_MW_0,lec2_p_MW_0,lec2_pmax_MW_0,lec_inv_2_pmax_MW_0
0,0.27125270773867893,0.32483504259986906,0.2510988304813009,0.0527607988953324,0.0,0.0,0.054487407896650644,0.0,0.0
1,0.2710148578560176,0.3191911293817963,0.24805976934755575,0.06303287121621916,0.0,0.0,0.07186686244950287,0.0,0.0
2,0.3399246272046069,0.3724115826169316,0.2949379638492443,0.0511318834618885,0.0,0.0,0.05382134708768299,0.0,0.0
3,0.2541423202255085,0.3251146920029477,0.3355814563933852,0.07217983218301563,0.0,0.0,0.04690145777316127,0.0,0.0
4,0.2738887515161221,0.3512475100972199,0.29938113807448863,0.049219202641266516,0.0,0.0,0.06814411080196336,0.0,0.0
5,0.28003372635920215,0.32327546193238477,0.2972268717319239,0.06702147153302504,0.0,0.0,0.058771107745183404,0.0,0.0
6,0.2678044110945154,0.4,0.3229751984259567,0.07023132661771002,0.0,0.0,0.06311546675480417,0.0,0.0
7,0.3374152518157599,0.2735687311554913,0.2999556288232516,0.05666244387651775,0.0,0.0,0.07227918960186268,0.0,0.0
8,0.36964831358893124,0.328488565480758,0.25683746274252556,0.0706597369761705,0.0,0.0,0.06383454868935022,0.0,0.0
9,0.3069160791702446,0.29263841847799354,0.26246001231169175,0.0673948010298918,0.0,0.0,0.05156279788151328,0.0,0.0
10,0.2507082951619238,0.28046205013664394,0.3375910257488897,0.07051806213551862,0.0,0.0,0.06093528426893901,0.0,0.0
11,0.30274274856692496,0.3193558738981781,0.29376764878319056,0.06629699004562888,0.0,0.0,0.05966726341586461,0.0,0.0
12,0.2634464402192696,0.28573488237932076,0.3018065220098275,0.07432753969268673,0.0,0.0,0.05489255555709491,0.0,0.0
13,0.287611093156731,0.3375253026821037,0.28089322412665774,0.059976502176990555,0.0,0.0,0.06906350456267882,0.0,0.0
14,0.31172658506152023,0.3589604860236404,0.3272628234310396,0.0681998524879938,0.0,0.0,0.0646090343425609,0.0,0.0
15,0.2608915536578719,0.3425573538331379,0.3149705833046387,0.06274348568770094,0.0,0.0,0.06823197298518412,0.0,0.0
16,0.3246060759795475,0.32924655535241765,0.33473948090962025,0.0637314017398252,0.0,0.0,0.05721696326227757,0.0,0.0
17,0.30571752715977984,0.32301662018087907,0.28199577486525146,0.061788910605124994,0.03180972605036808,0.03180972605036808,0.06803969828498325,0.03180972605036808,0.03180972605036808
18,0.37753584138913604,0.3797363870186107,0.33134503512270513,0.07093753830131365,0.03360586273168086,0.03360586273168086,0.07981491971191212,0.03360586273168086,0.03360586273168086
19,0.2809579311865235,0.34878161548102343,0.3054219304709026,0.06358824891081583,0.04347246650333563,0.04347246650333563,0.07953178467366721,0.04347246650333563,0.04347246650333563
20,0.30806939397162125,0.39355162209290767,0.3505065026605351,0.05972212191252636,0.052477973316023815,0.052477973316023815,0.05098411732397402,0.052477973316023815,0.052477973316023815
21,0.3152813358039218,0.37835642005264536,0.3354908326748441,0.0749353189235848,0.03886592249947424,0.03886592249947424,0.0645091072284875,0.03886592249947424,0.03886592249947424
22,0.3021898194694306,0.33443147783878935,0.3281157842752626,0.06124266134340802,0.041709922752022136,0.041709922752022136,0.0711047326072732,0.041709922752022136,0.041709922752022136
23,0.3548332155850348,0.34304453007311886,0.2654465511671528,0.06531525891083259,0.05817722008550891,0.05817722008550891,0.06650558568104913,0.05817722008550891,0.05817722008550891
24,0.2924457973639468,0.3251359143833059,0.3319782101997385,0.055856457175978265,0.036351883046279496,0.036351883046279496,0.06118837572363722,0.036351883046279496,0.036351883046279496
25,0.30730772478247337,0.28891374117140245,0.2317051143882615,0.06365077950747154,0.07365190345714308,0.07365190345714308,0.05353887544085886,0.07365190345714308,0.07365190345714308
26,0.29055372059828893,0.24305599461044985,0.38177499981770363,0.07199305973359454,0.06561052802145609,0.06561052802145609,0.06024835723711379,0.06561052802145609,0.06561052802145609
27,0.2792357300413555,0.33128554437224095,0.27403360581444663,0.06877025197535638,0.07392025676058078,0.07392025676058078,0.054144911840417365,0.07392025676058078,0.07392025676058078
28,0.3379956745983798,0.33657590688660827,0.316125298299874,0.0650524124950214,0.06400973804555084,0.06400973804555084,0.05450913453615632,0.06400973804555084,0.06400973804555084
29,0.29876862834447543,0.3074595993511011,0.3134362181767139,0.06186636333668144,0.06991982323574145,0.06991982323574145,0.062498724993934746,0.06991982323574145,0.06991982323574145
30,0.3314981130449806,0.310192027627194,0.3418924827232658,0.0591087213993508,0.0930533086623584,0.0930533086623584,0.06870343787115152,0.0930533086623584,0.0930533086623584
31,0.28330488080898325,0.26654235446974067,0.2850429746938095,0.06853703712151375,0.09644523621353229,0.09644523621353229,0.05667512796606575,0.09644523621353229,0.09644523621353229
32,0.3207513390444846,0.3536513631740161,0.3313989019188387,0.07391825420025941,0.13808436399070095,0.13808436399070095,0.059947479964422574,0.13808436399070095,0.13808436399070095
33,0.3355894385203979,0.31085073714055417,0.22252981636279792,0.06451287507795753,0.16481339576806028,0.16481339576806028,0.0465009246896307,0.16481339576806028,0.16481339576806028
34,0.3186069875624518,0.34490879356851,0.34708500672051057,0.07314435096303974,0.1459687961997274,0.1459687961997274,0.06232617277591942,0.1459687961997274,0.1459687961997274
35,0.33475768652188287,0.3302202543697662,0.27573891254710187,0.07506194314141866,0.14464778618869056,0.14464778618869056,0.06408807345855326,0.14464778618869056,0.14464778618869056
36,0.34749120157439534,0.3651491205753079,0.24272975991447843,0.06772308653438676,0.16191986467481875,0.16191986467481875,0.06373507598561833,0.16191986467481875,0.16191986467481875
37,0.19385819268114748,0.3495705037732822,0.3101897284450252,0.06300983359951162,0.1699870948280941,0.1699870948280941,0.07334924472882492,0.1699870948280941,0.1699870948280941
38,0.30545623468921124,0.3011280776639766,0.34809518077671897,0.0576299390261135,0.21071918440291898,0.21071918440291898,0.06720772733924071,0.21071918440291898,0.21071918440291898
39,0.3057241785987598,0.262740045067431,0.25139419939999963,0.07253979102416307,0.2168891606863394,0.2168891606863394,0.054134703302774166,0.2168891606863394,0.2168891606863394
40,0.32290428974076685,0.22609679372051228,0.30592885301851336,0.07161854203959857,0.2881089124061598,0.2881089124061598,0.05936843376252221,0.2881089124061598,0.2881089124061598
41,0.2828986120186264,0.3084676245859535,0.32677202864853355,0.04640180025799934,0.30541489068015365,0.30541489068015365,0.07154916828043782,0.30541489068015365,0.30541489068015365
42,0.4,0.34101342657369327,0.31217946007386854,0.08000000000000002,0.32018777382264824,0.32018777382264824,0.058890419048749795,0.32018777382264824,0.32018777382264824
43,0.3362326126954902,0.28398488606167155,0.35052674298036657,0.0687540958211863,0.23772103344186366,0.23772103344186366,0.06380394402269582,0.23772103344186366,0.23772103344186366
44,0.319807786181233,0.29219046489520406,0.2759668008623715,0.06729289090645366,0.363313208791038,0.363313208791038,0.06606801054780928,0.363313208791038,0.363313208791038
