timestep,ds_p_MW_0,ds_p_MW_1,ds_p_MW_2,lec1_p_MW_0,lec1_pmax_MW_0,lec_inv_1_pmax_MW_0,lec2_p_MW_0,lec2_pmax_MW_0,lec_inv_2_pmax_MW_0
0,0.29259075341627155,0.3389959824654842,0.3421045664709516,0.06870365490795897,0.0,0.0,0.07351640482346361,0.0,0.0
1,0.29756633897263773,0.3625162024008573,0.3338214319332167,0.08000000000000002,0.0,0.0,0.06938048476687998,0.0,0.0
2,0.3198501253665568,0.33650376500676793,0.3301647036269775,0.07005729894401627,0.0,0.0,0.06604505568521923,0.0,0.0
3,0.3056087314324624,0.3838654488979594,0.2962371864971548,0.0653012954699706,0.0,0.0,0.05775277224174679,0.0,0.0
4,0.33319958753749335,0.35169895188802675,0.3408748599304961,0.05525121323101039,0.0,0.0,0.06566227517977556,0.0,0.0
5,0.33048694740250467,0.2870315034630367,0.28669478227275313,0.07440220433799297,0.0,0.0,0.07362589586226595,0.0,0.0
6,0.39853182313012314,0.3429801198422759,0.34270938005343526,0.07249139426179085,0.0,0.0,0.05949091427009179,0.0,0.0
7,0.36800420254325217,0.285639857937722,0.3798483149540849,0.05949773270623895,0.0,0.0,0.06344231633017271,0.0,0.0
8,0.3738175878183894,0.3298217890815585,0.3059054232403166,0.06059917008032392,0.0,0.0,0.07247001872612846,0.0,0.0
9,0.26570500534965374,0.3392624638490413,0.32951236928888233,0.06279891223595774,0.0,0.0,0.0756507273559025,0.0,0.0
10,0.3546272724138143,0.34650602353240384,0.27926914619797544,0.07342174947009883,0.0,0.0,0.0723333999861458,0.0,0.0
11,0.30177148944008403,0.3521782442704213,0.3271049004541085,0.07495865317563113,0.0,0.0,0.0765590170220358,0.0,0.0
12,0.29480567196658175,0.31391167847794277,0.30882482146046614,0.06940411805446793,0.0,0.0,0.0714259856339537,0.0,0.0
13,0.3262192028259927,0.31246390242900235,0.2709045049921113,0.06760468164080746,0.0,0.0,0.06306529294983823,0.0,0.0
14,0.36811888392382003,0.3255725628531816,0.3363260188951566,0.07538851646249538,0.0,0.0,0.06312997882922006,0.0,0.0
15,0.28618004984063433,0.34840960673848587,0.28065699234081837,0.06432099714392438,0.0,0.0,0.06546430260544074,0.0,0.0
16,0.3294656336802232,0.32275615715583905,0.2765359102767348,0.05582075475226943,0.0,0.0,0.05935768064580804,0.0,0.0
17,0.3954573388895317,0.38484117883133107,0.3303366787849759,0.06664259646079648,0.03180972605036808,0.03180972605036808,0.07041100590721641,0.03180972605036808,0.03180972605036808
18,0.34983059967604363,0.3756613068308699,0.32533936609343583,0.06653337865898049,0.03360586273168086,0.03360586273168086,0.07348321949973885,0.03360586273168086,0.03360586273168086
19,0.30085646003622346,0.33751758175069985,0.29659277927025224,0.06503295714506403,0.04347246650333563,0.04347246650333563,0.07256167625506657,0.04347246650333563,0.04347246650333563
20,0.3536285865973283,0.3719223025996385,0.36108811419077497,0.07289249075650975,0.052477973316023815,0.052477973316023815,0.0706464454090524,0.052477973316023815,0.052477973316023815
21,0.33578294683841803,0.39232170947980666,0.2728127933600154,0.0642512422670132,0.03886592249947424,0.03886592249947424,0.07043250644217243,0.03886592249947424,0.03886592249947424
22,0.32562230028618666,0.2728070649190415,0.2861869391452356,0.06422787308826096,0.041709922752022136,0.041709922752022136,0.055612994490163256,0.041709922752022136,0.041709922752022136
23,0.2736625610270661,0.32832113819608627,0.33338290595929143,0.06641403037960551,0.05817722008550891,0.05817722008550891,0.058900213650032764,0.05817722008550891,0.05817722008550891
24,0.365281837001362,0.2804208906957239,0.3452434187075272,0.0687635730532246,0.036351883046279496,0.036351883046279496,0.06550763012699079,0.036351883046279496,0.036351883046279496
25,0.2861058069020625,0.2904653259220095,0.3420005144180607,0.05809765879707331,0.07365190345714308,0.07365190345714308,0.05838357203411441,0.07365190345714308,0.07365190345714308
26,0.3111222879448709,0.32107678428927533,0.33629988099500036,0.05119757556592101,0.06561052802145609,0.06561052802145609,0.06358079205720028,0.06561052802145609,0.06561052802145609
27,0.36618741844402636,0.3554248416737104,0.3139784660454324,0.07482114727425819,0.07392025676058078,0.07392025676058078,0.06331731263356825,0.07392025676058078,0.07392025676058078
28,0.31335908959365816,0.3080734200579751,0.304942867112043,0.06862781944503397,0.06400973804555084,0.06400973804555084,0.05508416295452277,0.06400973804555084,0.06400973804555084
29,0.3591353620278078,0.35948375546360856,0.2879709622514901,0.06489357842304308,0.06991982323574145,0.06991982323574145,0.06490734485407168,0.06991982323574145,0.06991982323574145
30,0.32218446348474983,0.3262842806044386,0.32975769665191684,0.06870196870056691,0.0930533086623584,0.0930533086623584,0.06578877344864056,0.0930533086623584,0.0930533086623584
31,0.31051771706979286,0.30275619086000477,0.3867395891290819,0.05553767220863499,0.09644523621353229,0.09644523621353229,0.07466621131371674,0.09644523621353229,0.09644523621353229
32,0.35413965909336054,0.34899038906266994,0.31139522233793937,0.06454391564471064,0.13808436399070095,0.13808436399070095,0.07465240789665334,0.13808436399070095,0.13808436399070095
33,0.2989594395371113,0.2926820535817649,0.2897694561041743,0.0617942085705744,0.16481339576806028,0.16481339576806028,0.061912199713169545,0.16481339576806028,0.16481339576806028
34,0.3323536790562778,0.35232345433070866,0.30110042448084573,0.07149152565139719,0.1459687961997274,0.1459687961997274,0.06008234763421629,0.1459687961997274,0.1459687961997274
35,0.33653262381364374,0.38918388454417263,0.28210425701020586,0.06133354074632538,0.14464778618869056,0.14464778618869056,0.05969190102744455,0.14464778618869056,0.14464778618869056
